book_id,title,categories,author_names,price,description
OL22617152W,Getting Started with DB2 Web Query for i,Relational databases; IBM Database 2.,Hernando Bedoya,135.37,
OL22575992W,Oracle insights,Relational databases; Oracle (Computer file); Oracle (computer system),Dave Ensor; Tim Gorman; Kyle Hailey; Anjo Kolk; Jonathan Lewis; Connor McDonald; Cary Millsap; James Morle; Mogens Nørgaard; David Ruthven,91.65,"Announcing a new book from Apress and the OakTable Network: Oracle Insights: Tales of the Oak Table presents 11 world-renowned industry specialists proffering their own highly experienced views, input, and insights on Oraclewhere it's been, where it's going, how (and how not) to use it successfully, the software and techniques that theyve introduced to help people achieve their goals, and some frightening tales of what can happen when fundamental design principles are ignored. The collaborating authors have solved many of the worst Oracle performance problems in the world, and they've each saved at least one doomed flagship project. Over many years, they've been sharing their unique knowledge with each other at conferences, around the OakTable, and in coffee shops, restaurants, and bars on five continents. Now they want to share their key insights with you. A major focus of this book concerns the ways in which you can avoid common and debilitating mistakes when building Oracle software projects. From these stories, you'll learn the simple steps that will help you avoid real pain on your next (or current) Oracle project."
OL2217644W,Advanced Oracle tuning and administration,Computer software; Development; Oracle (Computer file); Relational databases,Eyal Aronoff,47.71,
OL2368078W,High performance Oracle8 SQL programming and tuning,Oracle (Computer file); Relational databases; SQL (Computer program language),Pete Cassidy,32.13,
OL2368079W,Pete Cassidy's Oracle cookbook for SQL Plus,Oracle (Computer file); Relational databases; SQL*PLUS (Computer program language),Pete Cassidy,130.66,
OL2370997W,Introduction to Oracle 10G,Database management; Oracle (Computer file); Relational databases,James T. Perry,73.31,
OL2371003W,Understanding Oracle,Oracle (Computer file); Relational databases; SQL (Computer program language); Oracle (computer system); Sql (computer program language),James T. Perry,78.77,
OL23722128W,TransLink TM information database requirements,Transportation; Database management; Information storage and retrieval systems; Data warehousing; Relational databases; Oracle (Computer file),,139.4,
OL23722156W,ITS data management system,Data warehousing; Transportation; Data processing; Database management; Information storage and retrieval systems; Relational databases; Traffic engineering,Shawn Turner,109.69,
OL23319305W,Integrating SAP BusinessObjects BI with SAP NetWeaver,"Business intelligence; Data processing; Relational databases; Business; BusinessObjects; SAP NetWeaver BW; Businessobjects (computer program); Business, data processing; Sap business information warehouse",Ingo Hilgefort,84.31,
OL23329469W,Using INGRES through forms and menus,Relational databases; Ingres (Computer file),,126.95,
OL23227152W,Exploring Oracle internals,Relational databases; Database management; Oracle (Computer file),Ben Prusinski,87.62,
OL23388402W,Progress system administration I,Relational databases; Progress (Computer file),,76.81,
OL23881147W,IBM U2 UniVerse core technologies,Relational databases; Application software; Development; UNIX (Computer file),IBM Data Management Solutions Education Services,166.09,
OL23882127W,IBM UniData fundamentals,Relational databases,IBM Data Management Solutions Education Services,124.38,
OL23935648W,Application programming guide and reference for Java,Java (Computer program language); Application software; Development; Relational databases; IBM Database 2.; Z/OS,International Business Machines Corporation,42.26,
OL23706576W,Administering SQL Server 7,Relational databases; SQL server,Divya Chaturvedi; Paritosh Prathak; Paritosh Pathak,147.42,
OL23614265W,Using the Oracle7 toolset,Relational databases; Oracle (Computer file),Logical Operations Inc,50.5,
OL23708507W,Microsoft Access 2000 MOUS cheat sheet,Relational databases; Microsoft Access,Joseph W. Habraken; Doug Klippert,147.82,
OL23583926W,Object-oriented applications using relational databases,Relational databases; Object-oriented programming (Computer science),,116.29,
OL23588002W,SAS/ACCESS interface to ORACLE,SAS (Computer file); Relational databases; Oracle (Computer file); SAS/ACCESS,SAS Institute,33.58,
OL23380437W,Progress test drive,Relational databases; Progress (Computer file),,155.09,
OL22674413W,The Parafrase database user's manual,Relational databases; Parafrase,David A. McNabb; Stephen V. Rice,166.21,
OL22539382W,Microsoft SQL Server 2017 on Linux,Sql server; Linux (computer operating system); Client/server computing; Relational databases,Benjamin Nevarez,144.46,
OL2259870W,OCA Oracle9i associate DBA certification exam guide,Certification; Electronic data processing personnel; Examinations; Oracle (Computer file); Relational databases; Study guides,Jason S. Couchman,158.99,
OL23196316W,The CIO's guide to Oracle products and solutions,Relational databases; COMPUTERS / Information Technology; COMPUTERS / Database Management / General; BUSINESS & ECONOMICS / Production & Operations Management; Oracle (Computer file); Oracle (computer system); Bases de données relationnelles; COMPUTERS; Information Technology; Database Management; General; BUSINESS & ECONOMICS; Production & Operations Management,Jessica Keyes,118.23,"""This book is the go-to guide for all things Oracle. It provides management level guidance for successfully navigating and managing the Oracle-verse. Coverage includes executive level overviews of the Oracle product line - features and benefits; management best practices; user/developer lessons learned; management considerations; compliance and security considerations, and management metrics""--

""Preface Cloud. Database. Middleware. Applications. Exalogic. Exalytics. Java. Servers. Virtualization. Storage. What do these, and the rest of those products listed in Figure P.1, all have in common? Simple. It's Oracle. Oracle is just about everywhere, in every category, as shown in Table P.1, and it has the market share to prove it. According to Gartner, Inc., Oracle is number one in worldwide RDBMS (relational database management system) software revenue share, holds a larger revenue share than the four closest competitors combined, and leads the next closest competitor's revenue share by 29%. So it's a no-brainer that now, or sometime in the near future, most executives will be confronted with having to manage one or more Oracle products. Given the share diversity of the Oracle product line, and the level of complexity of integration, management is quite a daunting prospect. However, all is not rosy in the Kingdom of Oracle. A recent Fortune magazine article asked, ""What you do when you're the best company in your industry, but your industry is mired in a slump of mediocre performance?"" (Kelleher 2013). This is not really a book about Oracle's financial performance. However, it is important, when making a commitment to Oracle products and services, to understand the ramifications tied to what many consider to be a macroeconomic slowdown in the global market. Many argue, however, that it's not so much the global economics that's the problem. These pundits say that the doldrums the industry is facing are caused by the shift to cloud computing. This is probably the reason that Oracle is placing such an emphasis on its cloud products. We will touch on many of these products in several chapters of this book""--"
OL21404333W,Introduction to Oracle,Oracle (computer system); Relational databases; Sql (computer program language),Jim Perry; Gerald Post,35.37,
OL21403657W,Implementing Databases in Oracle 9i,Relational databases; Oracle (computer system); Oracle (Computer file),John Day; Craig Van Slyke,35.84,
OL21390038W,C How to Program Ssm,Mysql (computer program language); Sql (computer program language); Relational databases,Deitel and Associates Staff; Paul J. Deitel,76.86,
OL21454903W,Relational Databases and Open Source Software Developments,Open source software; Relational databases,Jennifer R. Taylor,21.15,
OL21512078W,Service Oriented Architecture (SOA) for Dummies,Computer architecture; Relational databases,Robin Bloor; Marcia Kaufman; Fern Halper; Judith S. Hurwitz,63.72,
OL21407515W,Introduction to Oracle 10G,Oracle (computer system); Database management; Relational databases,James Perry; Gerald V. Post; Jeffrey Slater,158.74,
OL21411991W,BusinessObjects Enterprise XI Release 2 Migration Handbook,"Business, data processing; Relational databases; Businessobjects (computer program)",Shoaib Faridi,152.86,
OL20500678W,SQL server developer's guide,Relational databases; Client/server computing; SQL server; Sql server,Joseph J. Bambara; Paul R. Allen,88.87,
OL2041812W,Access 97,Relational databases; Microsoft Access; Microsoft access (computer program),Celeste Robinson,93.5,
OL2033081W,Microsoft SQL Server 2005 Complete Handbook,Sql server; Relational databases; Client/server computing,Richard Waymire,73.86,
OL20894104W,Oracle database 10g insider solutions,Relational databases; Oracle (Computer file); Oracle (computer system),Arun Kumar; John Kanagaraj; Richard Stroupe,64.54,
OL22818542W,A User's manual for AURICAL,Relational databases,Huei-huang Chen,106.56,
OL24432386W,"DB2 Universal database administration for linux, unix and windows",Relational databases,IBM,37.79,
OL2421731W,Hands on Access 2000,Access (Computer file); Database management; Relational databases,Allen Wyatt,66.85,
OL24426010W,Learning Oracle 11g,PL/SQL (Computer program language); Database management; Relational databases; Oracle (Computer file),Sham Tickoo,99.64,"Covers the following key features: retrieving data in SQL, data manipulation and transaction, built-in functions in Oracle 11g, PL/SQL subprograms, exception handling in PL/SQL, cursors and triggers, compound triggers."
OL24435833W,SQL in easy steps,SQL (Computer program language); Relational databases; Database management; Sql (computer program language),Mike McGrath,63.54,"This guide instructs the reader how to create and administer databases using SQL. SQL is the standard language used world-wide for database communication on all popular database software. It allows the storage and manipulation of data both on Windows platforms and on Unix-based platforms, such as Linux."
